0,10/02/2021,07:32,//,09/02/2021,14112603464,21,,,//,,//,0.00,,,,,00140,,,0,223306,,1,,,1,9090.91,0.00,0.00,909.09,0.00,1,0,10000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8935049510062,Fanta cam pet 600ml,
0,10/02/2021,07:32,//,09/02/2021,14112603466,21,,,//,,//,0.00,,,,,00140,,,0,174046,,1,,,1,58181.82,0.00,0.00,5818.18,0.00,1,0,64000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8936036020137,Custas 12P,
0,10/02/2021,07:32,//,09/02/2021,14112603466,21,,,//,,//,0.00,,,,,00140,,,0,251608,,1,,,1,60000,0.00,0.00,6000,0.00,1,0,66000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,4711162823647,Bánh dinh dưỡng đậu nành 12 loại ngũ cốc,
0,10/02/2021,07:33,//,09/02/2021,14112603468,21,,,//,,//,0.00,,,,,00140,,,0,202624,,1,,,1,14545.45,0.00,0.00,1454.55,0.00,1,0,16000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02026244,BIG OMUSUBI Cá SABA TERIYAKI,
0,10/02/2021,07:33,//,09/02/2021,14112603468,21,,,//,,//,0.00,,,,,00140,,,0,201324,,1,,,1,16363.64,0.00,0.00,1636.36,0.00,1,0,18000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02013244,Milo ly- L Size,
0,10/02/2021,07:36,//,09/02/2021,14112603470,21,,,//,,//,0.00,,,,,00140,,,0,206246,,1,,,1,21818.18,0.00,0.00,2181.82,0.00,1,0,24000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02062464,BáNH Mì QUE Bò úC XốT BBQ CAY & PHÔ MAI,
0,10/02/2021,07:36,//,09/02/2021,14112603470,21,,,//,,//,0.00,,,,,00140,,,0,167200,,1,,,1,10000,0.00,0.00,1000,0.00,1,0,11000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8934588173073,Sting Vàng  pet 330ml,
0,10/02/2021,07:36,//,09/02/2021,14112603470,21,,,//,,//,0.00,,,,,00140,,,0,101217,,2,,,1,3636.36,0.00,0.00,363.64,0.00,1,0,2000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,01012170,Ly đá,
0,10/02/2021,07:39,//,09/02/2021,14112603472,21,,,//,,//,0.00,,,,,00140,,,0,214325,,1,,,1,7272.73,0.00,0.00,727.27,0.00,1,0,8000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8938511500028,Chuối Fohla 1 trái 160g,
0,10/02/2021,07:39,//,09/02/2021,14112603472,21,,,//,,//,0.00,,,,,00140,,,0,220454,,1,,,1,12727.27,0.00,0.00,1272.73,0.00,1,0,14000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8850388541167,Unif 100% nước ép trái cây và rau xanh 200ml,
0,10/02/2021,07:39,//,09/02/2021,14112603472,21,,,//,,//,0.00,,,,,00140,,,0,202334,,1,,,1,13636.36,0.00,0.00,1363.64,0.00,1,0,15000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02023342,TEMAKI OMUSUBI Cá NGừ MAYO,
